texto,respuesta,etiqueta,area_origen
"En el contexto de la gestión de procesos, defina los términos 'Huérfano' y 'Zombie'. ¿Cómo se diferencian estos estados y qué acciones puede tomar un sistema operativo para gestionar estos tipos de procesos?",Huérfano: Su proceso padre terminó o murió antes que él (es adoptado por el proceso inicial init),1,arquitectura-computadoras_gemma_local
"El proceso de ""Enlazado"" (Linking) ocurre antes de compilar el código",Falso,1,arquitectura-computadoras
¿En qué etapa del desarrollo de software se realiza el proceso de enlazado?,Falso,1,arquitectura-computadoras_gemma_local
Explica cómo funciona el enlace (Linking) con un ejemplo práctico.,Falso,1,arquitectura-computadoras_gemma_local
El proceso de enlazado ocurre después de la compilación. ¿Verdadero o Falso?,Falso,1,arquitectura-computadoras_gemma_local
Define el concepto de 'enlazado' y describe cuándo se lleva a cabo durante el desarrollo de un programa.,Falso,1,arquitectura-computadoras_gemma_local
"¿Qué es una ""Transacción Distribuida""?","Una operación arquitectónica (ACID) que involucra la alteración del estado o los datos en dos o más servidores independientes en la red, requiriendo coordinación estricta.",3,computo-distribuido
"En una aplicación bancaria, describe cómo una transacción distribuida asegura que la transferencia de fondos entre cuentas se complete correctamente, incluso si ocurre un fallo en el sistema.","Una operación arquitectónica (ACID) que involucra la alteración del estado o los datos en dos o más servidores independientes en la red, requiriendo coordinación estricta.",3,computo-distribuido_gemma_local
Nombra un ejemplo clásico de un problema NP-Completo.,"El Problema del Agente Viajero (TSP), Problema de la Mochila (Knapsack), o el Problema de Satisfactibilidad Booleana (SAT).",0,algoritmia-2
"Describa un problema computacional reconocido como NP-Completo, y explique brevemente por qué se clasifica así.","El Problema del Agente Viajero (TSP), Problema de la Mochila (Knapsack), o el Problema de Satisfactibilidad Booleana (SAT).",0,algoritmia-2_gemma_local
Imagina que eres un programador trabajando en una empresa de logística. Se te pide encontrar la ruta más eficiente para entregar paquetes a múltiples clientes.  ¿Este problema podría considerarse NP-Completo? Explique su respuesta.,"El Problema del Agente Viajero (TSP), Problema de la Mochila (Knapsack), o el Problema de Satisfactibilidad Booleana (SAT).",0,algoritmia-2_gemma_local
En rest,"que significa HTTP,Accion",3,inteligencia-computacional
"Explica el funcionamiento de la operación 'resto' en programación, incluyendo ejemplos.","que significa HTTP,Accion",3,inteligencia-computacional_gemma_local
Que es una clase?,Plantilla o molde que define los atributos y metodos comunes a todos los objetos de ese tipo.,2,programacion-objetos
¿Cuál es el objetivo principal de la segunda forma normal en las bases de datos relacionales?,Eliminar la dependencia parcial de los atributos de una tabla,2,Sistema-base-datos
Consistencia,Disponibilidad y Tolerancia a la Particion.,3,computo-inteligente
Que es un arbol decision en mineria de datos?,Un modelo de aprendizake supervisado que utiliza una estructura de arbol para predecir el valor de una variable objetivo mediante reglas de decision logicas.,3,computo-inteligente
Describe cómo se utiliza un árbol de decisión en la minería de datos para clasificar datos y proporciona un ejemplo sencillo.,Un modelo de aprendizake supervisado que utiliza una estructura de arbol para predecir el valor de una variable objetivo mediante reglas de decision logicas.,3,computo-inteligente_gemma_local
Tipo de cliente,"Livianos, Pesados y Moviles",2,Sistema-base-datos
Comunicación Cliente/Servido,"Intercambio de datos entre C/S. Utiliza protocolos de comunicación estándar (ej. HTTP,FTP, TCP/IP)",2,Sistema-base-datos
¿Qué es Sharding?,Arquitectura de particionamiento horizontal donde los datos de una misma tabla se distribuyen a través de múltiples servidores físicos independientes.,2,base-datos
¿Qué efecto matemático tiene hacer un desplazamiento de bits a la izquierda (Left Shift <<) de una posición en un entero?,Equivale lógicamente a multiplicar el número por 2.,0,algoritmia-2
¿Qué sucede matemáticamente con un entero cuando se realiza un desplazamiento de bits a la izquierda (<<) por una posición? Describe el efecto en términos de su valor.,Equivale lógicamente a multiplicar el número por 2.,0,algoritmia-2_gemma_local
¿Cómo se puede utilizar un desplazamiento de bits a la izquierda para multiplicar un número entero por 2?,Equivale lógicamente a multiplicar el número por 2.,0,algoritmia-2_gemma_local
Usuario ingenuo,"Accede a bdd a traves de apps, sin interactuar con el DBMS",2,Sistema-base-datos
En el Teorema CAP,"los motores relacionales clásicos en un solo nodo priorizan Tolerancia a Particiones,Falso",2,base-datos
En que caso se recomienda utilizar PowerTransfomer?,Cuando los datos no estan normalmente distribuidos,3,inteligencia-computacional
"Cuando se necesita modelar relaciones complejas entre datos de texto, ¿en qué tipo de tareas es adecuado emplear un Transformer como PowerTransformer?",Cuando los datos no estan normalmente distribuidos,3,inteligencia-computacional_gemma_local
Contextos donde se use seguridad,"Seguridad personal, Seguridad Corporativa, Seguridad Nacional, Seguridad Operacional, Seguridad en comunicaciones, Seguridad en la nube",2,ciberseguridad
Diseñas el recolector de basura (Garbage Collector) de un entorno de ejecución. Para saber qué objetos de memoria ya no están en uso,"partes desde las variables globales locales y exploras las referencias. ¿Qué algoritmo aplicas a los objetos?,Una Búsqueda en Profundidad (DFS) sobre el grafo de referencias de los objetos en memoria",0,algoritmia-2
Describe cómo se puede implementar un recolector de basura en un lenguaje de programación para identificar y eliminar objetos del espacio de memoria que ya no están siendo utilizados. Incluye las estrategias de recopilación que podrías considerar.,"partes desde las variables globales locales y exploras las referencias. ¿Qué algoritmo aplicas a los objetos?,Una Búsqueda en Profundidad (DFS) sobre el grafo de referencias de los objetos en memoria",0,algoritmia-2_gemma_local
Imagina que estás diseñando un sistema operativo. ¿Cómo implementarías un recolector de basura para gestionar la memoria utilizada por los programas ejecutados? Explica tu enfoque y qué criterios usarías para determinar qué objetos se eliminan.,"partes desde las variables globales locales y exploras las referencias. ¿Qué algoritmo aplicas a los objetos?,Una Búsqueda en Profundidad (DFS) sobre el grafo de referencias de los objetos en memoria",0,algoritmia-2_gemma_local
¿Qué estructura de datos usa BFS?,Una cola (FIFO).,3,computo-inteligente
"En la búsqueda por el camino más corto en un grafo, ¿qué estructura de datos se utiliza para almacenar y gestionar los nodos a visitar?",Una cola (FIFO).,3,computo-inteligente_gemma_local
Una clase que no puede tener subclases,No se puede heredar de ella,2,programacion-objetos
¿Cuáles son las tres fases principales del diseño de una base de datos?,"Diseño conceptual, diseño lógico, diseño físico",2,Sistema-base-datos
La agregación es un tipo de asociación,Verdadero,2,programacion-objetos
"Minería de Datos: ¿Qué es el ""Soporte"" (Support) en Reglas de Asociación?",Una métrica lógica que indica la frecuencia con la que un conjunto de elementos aparece en la base de datos total de transacciones.,3,computo-distribuido
"En Reglas de Asociación,  supongamos que detectamos la regla 'Si se compra leche, entonces probablemente también se compra pan'. ¿Qué significa en este contexto el valor del 'Soporte' asociado a esta regla?",Una métrica lógica que indica la frecuencia con la que un conjunto de elementos aparece en la base de datos total de transacciones.,3,computo-distribuido_gemma_local
¿Qué es un Microservicio?,"Estilo arquitectónico que divide una aplicación en servicios pequeños, independientes y comunicados por red.",3,computo-inteligente
Describe la arquitectura de software basada en microservicios y proporciona un ejemplo real de cómo se implementa.,"Estilo arquitectónico que divide una aplicación en servicios pequeños, independientes y comunicados por red.",3,computo-inteligente_gemma_local
Codigos respuesta HTTP,200 - OK,3,inteligencia-computacional
Interpretar los códigos de respuesta HTTP en diferentes situaciones de uso.,200 - OK,3,inteligencia-computacional_gemma_local
Menciona un ejemplo de DFS.,NFS (Network File System) o HDFS (Hadoop Distributed File System).,3,computo-inteligente
Describe una situación en la que DFS podría ser útil para resolver un problema.,NFS (Network File System) o HDFS (Hadoop Distributed File System).,3,computo-inteligente_gemma_local
Dependencia,Relación débil donde una clase usa a otra temporalmente (ej. como parámetro en un método).,2,programacion-objetos
¿Qué es la dependencia funcional en una base de datos relacional?,Cuando el valor de un atributo determina el valor de otro atributo,2,Sistema-base-datos
Constructor por defecto,El que provee el lenguaje si el programador no define ninguno,2,programacion-objetos
Relaciones,Subconjunto del producto cartesiano.,0,algoritmia
"Describa los diferentes tipos de relaciones en un modelo relacional de datos (ej., uno a uno, uno a muchos, muchos a muchos) e ilustre cada tipo con un ejemplo.",Subconjunto del producto cartesiano.,0,algoritmia_gemma_local
"Diseñe un diagrama ER para una base de datos que almacene información sobre estudiantes, cursos y profesores. Defina las entidades, atributos y las relaciones entre ellas utilizando los conceptos de cardinalidad.",Subconjunto del producto cartesiano.,0,algoritmia_gemma_local
"¿Qué es el ""Latencia"" en sistemas distribuidos?",El tiempo que tarda un mensaje en viajar de un punto a otro en la red.,3,computo-inteligente
¿En qué consiste la latencia y por qué es importante considerarla en aplicaciones distribuidas? Proporciona un ejemplo.,El tiempo que tarda un mensaje en viajar de un punto a otro en la red.,3,computo-inteligente_gemma_local
En IA,"que se entiende por ""Racionalidad""?,La capacidad de un agente para seleccionar la accion que, dada la evidencia maximice su medida de desempeño esperada.",3,computo-inteligente
Describa brevemente los conceptos clave de Inteligencia Artificial.,"que se entiende por ""Racionalidad""?,La capacidad de un agente para seleccionar la accion que, dada la evidencia maximice su medida de desempeño esperada.",3,computo-inteligente_gemma_local
"Relación ""Es-un"" (Is-a):","La forma lógica de identificar una herencia (Un Gato ""es un"" Animal).",2,programacion-objetos
Quinta Forma Normal (5NF) O proyección-join(PJNF),descomponer tablas parae liminar dependencias de join innecesarias,2,Sistema-base-datos
Menciona dos de los protocolos estándar para resolver el consenso y prevenir el Split-Brain en clústeres modernos,Paxos y Raft,3,computo-distribuido
Describe dos protocolos utilizados en clústeres para asegurar la coherencia de datos y evitar el problema conocido como Split-Brain. Proporciona un ejemplo breve de cómo cada protocolo funciona para alcanzar este objetivo.,Paxos y Raft,3,computo-distribuido_gemma_local
