texto,respuesta,etiqueta,area_origen
"¿Es verdadero que las funciones RELU no son monótonas, pero las funciones sigmoide sí lo son? ¿También es cierto que las redes neuronales entrenadas con descenso de gradiente convergen con alta probabilidad al óptimo global?
A) Verdadero, Verdadero
B) Falso, Falso
C) Verdadero, Falso
D) Falso, Verdadero","Respuesta: D - La respuesta D es correcta porque las funciones RELU no son monótonas (no siempre tienen un comportamiento creciente o decreciente) mientras que las funciones sigmoide sí lo son. Además, aunque el descenso de gradiente tiende a encontrar mínimos locales, la convergencia al óptimo global en redes neuronales profundas no está garantizada y depende de varios factores como la arquitectura de la red, la función de costo y los datos de entrenamiento.",3,MMLU_machine_learning
Explique la notación Big Theta (Θ) y proporcione un ejemplo de su uso en el análisis de tiempo de ejecución de un algoritmo.,El algoritmo esta actoado tanto por arriba como por abajo.,0,algoritmia_gemma_local
Al estar normalizadas sus dimensiones,"se reduce la redundancia, sacrificando velocidad de consulta.",2,base-datos
"Determine si las siguientes afirmaciones son verdaderas o falsas: 1. RoBERTa se preentrena con un corpus aproximadamente 10 veces más grande que el corpus utilizado para entrenar a BERT. 2. ResNets, publicados en 2018, generalmente usaban funciones de activación tanh.
A) Verdadero, Verdadero
B) Falso, Falso
C) Verdadero, Falso
D) Falso, Verdadero",Respuesta: C - La afirmación 1 es verdadera ya que RoBERTa se entrenó con un corpus significativamente más grande. La afirmación 2 es falsa porque ResNets usualmente usaban ReLU en lugar de tanh.,3,MMLU_machine_learning
Que Protege Realmente una llave?,Es componente necesario pero no suficiente para seguridad de un sistema,2,ciberseguridad
Un programa puede ejecutar varias tareas simultáneamente. Describe cómo los hilos contribuyen a este objetivo.,"Es la unidad más pequeña de ejecución dentro de un proceso. Múltiples hilos dentro del mismo proceso comparten el mismo Heap y espacio de direcciones, pero tienen su propio Stack y Program Counter.",1,arquitectura-computadoras_gemma_local
Describa cómo el principio HATEOAS (Hypermedia as the Engine of Application State) mejora la arquitectura de una API REST.,Las respuestas de un API contienen enlaces para navegar por recursos.,3,inteligencia-computacional_gemma_local
¿En qué tipo de salidas se considera que el valor no es discreto y puede tomar cualquier valor dentro de un rango? ,discreo o inexistente?,3,inteligencia-computacional_gemma_local
Mejorar el valor de recall impacta valor de accuracy,Verdadero,3,inteligencia-computacional
"¿Qué significa que una heurística sea ""Consistente""?","Que para cada nodo $n$ y cada sucesor $n'$, el costo estimado hacia la meta no sea mayor que el costo de ir a $n'$ más el costo estimado desde $n'$.",3,computo-inteligente
¿Qué dos elementos esenciales debe poseer una función recursiva para funcionar correctamente?,1) El caso base (condición de parada),0,algoritmia-2_gemma_local
Implementar una cola de prioridad en Python que permita agregar elementos con prioridades distintas y obtener el elemento con la mayor prioridad primero.,los elementos con mayor prioridad salen antes que los de menor prioridad.,0,algoritmia_gemma_local
Un proceso está en estado 'Bloqueado'. ¿Qué indica esto sobre su ejecución actual?,"Significa que el proceso no puede continuar ejecutándose porque está esperando un evento externo (ej. la respuesta de un disco duro, un input del usuario, o un mensaje de red).",1,arquitectura-computadoras_gemma_local
Un metodo estatico puede acceder directamente a variables de instancia no estaticas,Falso,2,programacion-objetos
Describe las propiedades que definen a un Agente de Reflejo Simple y proporciona un ejemplo concreto donde se aplique este tipo de agente.,"Toma decisiones basadas únicamente en la percepción actual, siguiendo reglas de condición-acción.",3,computo-inteligente_gemma_local
Una empresa de logística tiene una tabla Envios que está en 3NF. Para cada envío,"necesitan consultar constantemente el costo total basado en la distancia, peso y tarifas aplicables. La tabla Envios se consulta con mucha frecuencia, pero se actualiza raramente. ¿Qué acción de desnormalización podría mejorar la eficiencia de estas consultas?,Agregar una columna de CostoTotal en la tabla Envios, calculada y actualizada al momento de insertar o modificar un registro.",2,Sistema-base-datos
"Es una metáfora eléctrica. Si el circuito está ""Abierto""",la conexión lógica está rota y todas las peticiones fallan inmediatamente (Fail-Fast) para proteger al servicio caído.,3,computo-distribuido
¿Cuál es el objetivo principal de la segunda forma normal en las bases de datos relacionales?,Eliminar la dependencia parcial de los atributos de una tabla,2,Sistema-base-datos
Describa cómo funciona una cola (QUEUE) y proporcione un ejemplo de su uso en la vida real.,"Modelo FIFO (First In, First Out)",0,algoritmia_gemma_local
"Caso Práctico:  Se desea almacenar los siguientes números como datos en una base de datos: [15, 28, 42]. Describa el proceso para insertar estos valores.","10, 20, 8, 12] en un BST vacío. ¿Cuál es el orden de los nodos?",0,algoritmia_gemma_local
"Describe cómo la sincronización de relojes es crucial para el correcto funcionamiento de sistemas distribuidos, utilizando un ejemplo concreto.",Algoritmos (como Cristian o Berkeley) para asegurar que todos los nodos tengan la misma hora.,3,computo-inteligente_gemma_local
"Cómo un desbordamiento de búfer en el pila facilita la ejecución del código inyectado por un atacante?
A) Sobrescribiendo la dirección de retorno para apuntar a la ubicación de ese código
B) Escribiendo directamente al registro puntero de instrucciones la dirección del código
C) Escribiendo directamente a %eax la dirección del código
D) Cambiando el nombre del ejecutable en ejecución, almacenado en la pila","Respuesta: A - Al sobrescribir la dirección de retorno con la ubicación del código malicioso, se engaña al programa para que retorne a esa dirección cuando termina la función, iniciando así la ejecución del código atacante.",2,MMLU_computer_security
¿En qué situaciones sería apropiado utilizar la Programación Dinámica?  Describa con un ejemplo cómo se aplicaría este enfoque para resolver un problema.,"Técnica de optimización que divide problemas en subproblemas superpuestos, resolviendo cada subproblema una sola vez y almacenando su resultado lógico en memoria para futuros accesos (Memoization/Tabulation).",0,algoritmia-2_gemma_local
"Si tuvieras que diseñar un procesador para ejecutar código complejo y antiguo, ¿considerarías una arquitectura CISC? Justifica tu respuesta.","Filosofía de diseño (como x86) que utiliza instrucciones complejas, donde una sola instrucción puede ejecutar múltiples operaciones de bajo nivel (ej. leer memoria, sumar y guardar).",1,arquitectura-computadoras_gemma_local
Describa las ventajas de utilizar FastAPI para el desarrollo de aplicaciones web.,Rapido,3,inteligencia-computacional_gemma_local
Herencia,"Permite que una clase derive de otra, adquiriendo sus atributos y metodos",2,programacion-objetos
En qué situaciones sería apropiado aplicar la técnica OneHotEncoder para transformar datos?,Modificar categorias sin orden,3,inteligencia-computacional_gemma_local
¿Puedes describir una situación donde un semáforo sería más adecuado que un mutex para la gestión de recursos?,Un Mutex permite el acceso a solo un hilo a la vez (binario). Un Semáforo tiene un contador lógico que permite el acceso a N cantidad de hilos simultáneamente (ej. limitar una conexión a 5 hilos máximo).,1,arquitectura-computadoras_gemma_local
"Dada una lista de vértices y aristas, determine si el grafo formado es conexo. Explique su razonamiento utilizando ejemplos.",Existe un camino entre cualquier par de vertices,0,algoritmia_gemma_local
"¿Qué es una ""Capa Oculta""?",Capas intermedias entre la entrada y la salida donde se extraen características de alto nivel.,3,computo-inteligente
"¿Cuáles de las siguientes afirmaciones sobre los circuitos son verdaderas?
A) Solo I
B) Solo II
C) Solo I y II
D) Solo II y III","Respuesta: B - La opción B es correcta porque solo la afirmación II es verdadera.  Los circuitos combinacionales no tienen memoria, mientras que los circuitos secuenciales sí la poseen para almacenar información del pasado. El resto de las afirmaciones son falsas.",1,MMLU_college_computer_science
"La tesis de Church equipara el concepto de ""función computable"" con aquellas funciones que pueden ser calculadas por, por ejemplo, máquinas de Turing. ¿Cuál de las siguientes opciones es verdadera sobre la tesis de Church?
A) Fue probada primero por Alan Turing.
B) No se ha probado todavía, pero encontrar una prueba es un tema de investigación activa.
C) Nunca podrá ser probada.
D) Ahora está en duda debido al advenimiento de las computadoras paralelas.","Respuesta: C - La tesis de Church es una conjetura, no un teorema probado. A pesar de su amplia aceptación en la comunidad matemática y computacional, su demostración formal sigue siendo un desafío abierto.",1,MMLU_college_computer_science
"**En AdaBoost, los pesos de los ejemplos mal clasificados aumentan por el mismo factor multiplicativo. En AdaBoost, el error de entrenamiento ponderado e_t del enésimo clasificador débil sobre los datos de entrenamiento con pesos D_t tiende a aumentar como función de t.**  \n¿Cuál de las siguientes afirmaciones es correcta?
A) Verdadero, Verdadero
B) Falso, Falso
C) Verdadero, Falso
D) Falso, Verdadero","Respuesta: A - La respuesta A es correcta porque ambas afirmaciones son verdaderas. En AdaBoost, los ejemplos mal clasificados tienen sus pesos incrementados por un factor común en cada iteración para darles mayor importancia en las siguientes rondas de entrenamiento. Asimismo, el error de entrenamiento ponderado tiende a aumentar con el tiempo ya que cada nuevo clasificador se enfoca en corregir los errores de los anteriores.",3,MMLU_machine_learning
"Determinar qué conjunto de cadenas binarias NO puede ser descrito mediante una expresión regular.
A) Todas las cadenas binarias cuyo número de ceros sea múltiplo de cinco
B) Todas las cadenas binarias que comiencen con un cero y terminen con un uno
C) Todas las cadenas binarias con un número par de ceros
D) Todas las cadenas binarias con más unos que ceros",Respuesta: D - Las expresiones regulares no pueden expresar la relación 'más unos que ceros'. Se necesita una estructura de datos o algoritmo recursivo para determinar esta desigualdad en tiempo lineal.,1,MMLU_college_computer_science
"A partir del año 2020, ¿qué arquitectura es la más adecuada para clasificar imágenes de alta resolución?
A) Redes convolucionales
B) Redes de grafos
C) Redes completamente conectadas
D) Redes RBF","Respuesta: A - Las redes convolucionales se han establecido como la arquitectura dominante para el reconocimiento de imágenes, especialmente de alta resolución.  Sus filtros y capas convolucionales son altamente efectivas para extraer características espaciales relevantes en las imágenes.",3,MMLU_machine_learning
Definicion y objetivo de ataques pasivos,Atacante monitorea o intercepta la informacion sin alterarla.,2,ciberseguridad
